"","id","avg_card","date","duration","generator","iteration","perc_minimal","size","r","size_minimal"
"2585",2701776608,5.1609931," 2014-Jun-05 07:24:11",1.999557,"mhs_random_3",59,1,61630,50,61630
"2586",2702507580,5.04725838," 2014-Jun-05 06:45:34",1.119879,"mhs_random_5",10,1,52541,50,52541
"2587",2704155401,5.1222558," 2014-Jun-05 07:48:41",1.274106,"mhs_stride_7",91,1,51155,50,51155
"2588",2704918254,5.19776201," 2014-Jun-05 07:51:25",1.054078,"mhs_stride_8",94,1,62282,50,62282
"2589",2713291901,5.22271967," 2014-Jun-05 07:31:20",1.901191,"mhs_stride_6",68,1,66577,50,66577
"2590",2721281646,5.22840977," 2014-Jun-05 07:24:49",6.841194,"mhs_random_1",60,1,60282,50,60282
"2591",2722761687,5.13507652," 2014-Jun-05 07:46:12",0.910326,"mhs_random_8",88,1,52437,50,52437
"2592",2724939262,5.0851779," 2014-Jun-05 07:26:18",1.362727,"mhs_stride_8",61,1,58771,50,58771
"2593",2726459886,5.15125179," 2014-Jun-05 07:55:37",1.9562,"mhs_random_4",100,1,58558,50,58558
"2594",2728148569,5.22992945," 2014-Jun-05 06:57:52",4.51845,"mhs_random_1",26,1,63015,50,63015
"2595",2729752553,5.20601463," 2014-Jun-05 07:42:05",1.518302,"mhs_random_8",82,1,63180,50,63180
"2596",2732741062,5.43464041," 2014-Jun-05 07:11:57",2.296501,"mhs_random_4",44,1,73585,50,73585
"2597",2733082254,5.20601463," 2014-Jun-05 07:42:01",1.346056,"mhs_random_6",82,1,63180,50,63180
"2598",2733277515,5.15809393," 2014-Jun-05 07:04:10",1.071772,"mhs_stride_7",33,1,58130,50,58130
"2599",2733778164,5.09499788," 2014-Jun-05 07:20:32",1.395636,"mhs_stride_5",54,1,53717,50,53717
"2600",2734842705,5.05670977," 2014-Jun-05 06:45:12",1.553005,"mhs_stride_3",9,1,50291,50,50291
"2601",2742446999,5.19113588," 2014-Jun-05 07:07:28",1.222929,"mhs_random_6",38,1,62003,50,62003
"2602",2745410458,5.16199923," 2014-Jun-05 06:58:34",4.476344,"mhs_random_1",27,1,57383,50,57383
"2603",2746282970,5.11761427," 2014-Jun-05 07:06:37",2.840239,"mhs_random_2",37,1,53871,50,53871
"2604",2750189422,5.40888834," 2014-Jun-05 06:42:44",1.298971,"mhs_stride_8",5,1,59965,50,59965
"2605",2750270195,5.19776201," 2014-Jun-05 07:50:58",1.184122,"mhs_random_5",94,1,62282,50,62282
"2606",2756644309,5.12953377," 2014-Jun-05 06:44:43",1.04316,"mhs_stride_6",8,1,53376,50,53376
"2607",2757532747,5.27804756," 2014-Jun-05 07:33:12",6.238826,"mhs_random_1",71,1,65852,50,65852
"2608",2762491219,5.0851779," 2014-Jun-05 07:26:10",1.736645,"mhs_stride_4",61,1,58771,50,58771
"2609",2763511430,5.22840977," 2014-Jun-05 07:25:20",1.883337,"mhs_stride_4",60,1,60282,50,60282
"2610",2766914988,5.39890432," 2014-Jun-05 07:43:44",7.568669,"mhs_random_1",85,1,71724,50,71724
"2611",2769446432,5.05567217," 2014-Jun-05 06:43:31",4.998888,"mhs_random_1",7,1,56707,50,56707
"2612",2769605659,4.97219086," 2014-Jun-05 07:42:56",0.91423,"mhs_stride_5",83,1,40562,50,40562
"2613",2771925731,5.16893816," 2014-Jun-05 07:44:54",1.027421,"mhs_random_8",86,1,62662,50,62662
"2614",2777510458,5.19020939," 2014-Jun-05 07:35:47",1.642956,"mhs_random_4",74,1,52663,50,52663
"2615",2784800156,5.34772062," 2014-Jun-05 07:49:17",1.92381,"mhs_random_8",92,1,74071,50,74071
"2616",2786015855,4.97418356," 2014-Jun-05 07:18:29",1.138549,"mhs_random_3",52,1,44390,50,44390
"2617",2791693423,5.22992945," 2014-Jun-05 06:58:07",1.007881,"mhs_random_7",26,1,63015,50,63015
"2618",2792456057,5.29081488," 2014-Jun-05 07:40:06",5.598777,"mhs_random_1",80,1,67390,50,67390
"2619",2794864698,5.04725838," 2014-Jun-05 06:45:28",2.707066,"mhs_random_2",10,1,52541,50,52541
"2620",2795940812,5.20601463," 2014-Jun-05 07:42:28",1.4662,"mhs_stride_7",82,1,63180,50,63180
"2621",2796107825,5.21389151," 2014-Jun-05 07:41:39",1.458698,"mhs_stride_8",81,1,62368,50,62368
"2622",2798847055,5.39200592," 2014-Jun-05 07:38:32",1.798302,"mhs_stride_4",77,1,68902,50,68902
"2623",2803200563,5.19020939," 2014-Jun-05 07:35:57",3.480542,"mhs_stride_1",74,1,52663,50,52663
"2624",2804776002,5.2924962," 2014-Jun-05 07:05:45",1.80897,"mhs_stride_8",35,1,67994,50,67994
"2625",2812982825,5.40888834," 2014-Jun-05 06:42:14",1.894726,"mhs_random_3",5,1,59965,50,59965
"2626",2830506714,5.2924962," 2014-Jun-05 07:05:06",2.227526,"mhs_random_5",35,1,67994,50,67994
"2627",2833296148,5.18148613," 2014-Jun-05 07:52:54",1.296537,"mhs_stride_6",96,1,53409,50,53409
"2628",2835089245,5.09421492," 2014-Jun-05 07:28:33",1.311716,"mhs_stride_7",64,1,50321,50,50321
"2629",2836786003,5.43464041," 2014-Jun-05 07:12:33",2.172747,"mhs_stride_6",44,1,73585,50,73585
"2630",2841032221,5.53970432," 2014-Jun-05 07:01:17",2.398083,"mhs_stride_8",29,1,82334,50,82334
"2631",2842563709,5.1119442," 2014-Jun-05 07:08:56",1.577353,"mhs_random_3",40,1,53875,50,53875
"2632",2843625187,5.13848162," 2014-Jun-05 07:17:19",1.123233,"mhs_stride_5",50,1,57661,50,57661
"2633",2843829502,5.05567217," 2014-Jun-05 06:44:01",2.021144,"mhs_stride_4",7,1,56707,50,56707
"2634",2845417086,5.39890432," 2014-Jun-05 07:44:32",1.227898,"mhs_stride_8",85,1,71724,50,71724
"2635",2846985016,5.1119442," 2014-Jun-05 07:09:19",1.409943,"mhs_stride_5",40,1,53875,50,53875
"2636",2848271201,4.99814939," 2014-Jun-05 07:38:54",1.581356,"mhs_random_4",78,1,54577,50,54577
"2637",2852335611,5.15746546," 2014-Jun-05 07:27:40",0.71662,"mhs_random_8",63,1,52221,50,52221
"2638",2854593303,5.05567217," 2014-Jun-05 06:43:56",3.297586,"mhs_stride_2",7,1,56707,50,56707
"2639",2856413698,5.09709644," 2014-Jun-05 07:29:58",2.660729,"mhs_random_2",67,1,50939,50,50939
"2640",2857171150,5.27158356," 2014-Jun-05 07:13:34",1.694513,"mhs_random_5",46,1,67077,50,67077
"2641",2857652812,5.2924962," 2014-Jun-05 07:05:43",1.584811,"mhs_stride_7",35,1,67994,50,67994
"2642",2857705841,5.40888834," 2014-Jun-05 06:42:36",1.653874,"mhs_stride_4",5,1,59965,50,59965
"2643",2861785138,5.09421492," 2014-Jun-05 07:28:29",1.524582,"mhs_stride_5",64,1,50321,50,50321
"2644",2868558629,5.14097309," 2014-Jun-05 07:34:31",1.284881,"mhs_stride_7",72,1,53982,50,53982
"2645",2870488761,5.3194418," 2014-Jun-05 06:56:03",1.48325,"mhs_random_7",23,1,74242,50,74242
"2646",2872827671,5.0851779," 2014-Jun-05 07:25:50",1.531838,"mhs_random_6",61,1,58771,50,58771
"2647",2873206338,4.984097," 2014-Jun-05 07:04:24",0.75166,"mhs_random_7",34,1,43137,50,43137
"2648",2877091425,5.16199923," 2014-Jun-05 06:58:53",4.567576,"mhs_stride_1",27,1,57383,50,57383
"2649",2877714480,5.10177469," 2014-Jun-05 07:39:59",1.249237,"mhs_stride_7",79,1,54149,50,54149
"2650",2880266638,5.29770994," 2014-Jun-05 07:11:30",1.561356,"mhs_stride_5",43,1,67381,50,67381
"2651",2880417494,5.23297834," 2014-Jun-05 07:26:48",2.073653,"mhs_random_6",62,1,70513,50,70513
"2652",2880649898,5.10574627," 2014-Jun-05 06:54:00",1.14451,"mhs_random_7",20,1,56333,50,56333
"2653",2882730106,5.29770994," 2014-Jun-05 07:11:25",2.755393,"mhs_stride_3",43,1,67381,50,67381
"2654",2882816106,5.38557053," 2014-Jun-05 07:21:28",2.608526,"mhs_stride_4",55,1,75400,50,75400
"2655",2888536937,5.18765545," 2014-Jun-05 06:51:23",1.797736,"mhs_random_4",17,1,55410,50,55410
"2656",2890434362,5.22924614," 2014-Jun-05 06:50:18",1.903578,"mhs_stride_3",15,1,61013,50,61013
"2657",2894252985,5.15746546," 2014-Jun-05 07:27:36",1.006186,"mhs_random_5",63,1,52221,50,52221
"2658",2898622757,5.39890432," 2014-Jun-05 07:44:12",7.406281,"mhs_stride_1",85,1,71724,50,71724
"2659",2902136444,5.09421492," 2014-Jun-05 07:28:11",1.335483,"mhs_random_5",64,1,50321,50,50321
"2660",2903291888,5.65307379," 2014-Jun-05 06:46:28",3.538254,"mhs_random_4",11,1,94487,50,94487
"2661",2905672800,5.19020939," 2014-Jun-05 07:35:40",4.452023,"mhs_random_1",74,1,52663,50,52663
"2662",2906067070,5.18277836," 2014-Jun-05 07:06:06",1.03085,"mhs_random_8",36,1,55953,50,55953
"2663",2908086679,5.26062965," 2014-Jun-05 07:53:50",1.613122,"mhs_stride_6",97,1,70817,50,70817
"2664",2915561715,5.05567217," 2014-Jun-05 06:43:35",3.299752,"mhs_random_2",7,1,56707,50,56707
"2665",2916757899,5.3194418," 2014-Jun-05 06:56:27",2.275336,"mhs_stride_4",23,1,74242,50,74242
"2666",2918261432,5.11761427," 2014-Jun-05 07:07:06",1.212212,"mhs_stride_6",37,1,53871,50,53871
"2667",2918743853,5.1787405," 2014-Jun-05 07:29:25",1.614764,"mhs_random_3",66,1,51723,50,51723
"2668",2922209408,5.13848162," 2014-Jun-05 07:17:17",1.63457,"mhs_stride_4",50,1,57661,50,57661
"2669",2922721917,5.21327353," 2014-Jun-05 07:10:40",1.457022,"mhs_stride_7",42,1,56608,50,56608
"2670",2925043701,5.22924614," 2014-Jun-05 06:50:02",1.383388,"mhs_random_6",15,1,61013,50,61013
"2671",2926062944,5.10774088," 2014-Jun-05 07:43:24",2.253409,"mhs_stride_2",84,1,51763,50,51763
"2672",2932635881,5.15809393," 2014-Jun-05 07:03:40",1.951212,"mhs_random_3",33,1,58130,50,58130
"2673",2936685109,5.12706089," 2014-Jun-05 06:54:34",3.065244,"mhs_random_2",21,1,54769,50,54769
"2674",2939108379,5.36306763," 2014-Jun-05 07:19:20",1.538274,"mhs_random_7",53,1,67464,50,67464
"2675",2940544817,5.25577831," 2014-Jun-05 07:47:23",4.972562,"mhs_random_1",90,1,63383,50,63383
"2676",2940859089,5.47184324," 2014-Jun-05 07:18:21",1.546918,"mhs_stride_8",51,1,73961,50,73961
"2677",2941004615,5.12706089," 2014-Jun-05 06:55:06",1.380576,"mhs_stride_7",21,1,54769,50,54769
"2678",2941175304,5.31361485," 2014-Jun-05 06:40:41",1.900328,"mhs_stride_5",2,1,70137,50,70137
"2679",2941248425,5.18846941," 2014-Jun-05 07:14:26",1.608795,"mhs_random_5",47,1,59702,50,59702
"2680",2942311636,5.1222558," 2014-Jun-05 07:48:36",1.469631,"mhs_stride_4",91,1,51155,50,51155
"2681",2944382210,5.34681177," 2014-Jun-05 07:52:11",1.486722,"mhs_stride_8",95,1,54877,50,54877
"2682",2944700033,5.13848162," 2014-Jun-05 07:17:15",2.145054,"mhs_stride_3",50,1,57661,50,57661
"2683",2947796727,5.12706089," 2014-Jun-05 06:54:45",1.189979,"mhs_random_7",21,1,54769,50,54769
"2684",2949730985,5.16040325," 2014-Jun-05 07:29:07",1.945837,"mhs_stride_3",65,1,55267,50,55267
"2685",2954850592,5.25577831," 2014-Jun-05 07:47:53",2.430273,"mhs_stride_3",90,1,63383,50,63383
"2686",2956626141,5.09499788," 2014-Jun-05 07:20:36",1.353487,"mhs_stride_7",54,1,53717,50,53717
"2687",2959078949,5.21104717," 2014-Jun-05 07:16:42",1.15398,"mhs_stride_8",49,1,56068,50,56068
"2688",2959278043,5.40888834," 2014-Jun-05 06:42:40",1.246886,"mhs_stride_6",5,1,59965,50,59965
"2689",2961695755,5.22924614," 2014-Jun-05 06:49:53",3.204636,"mhs_random_2",15,1,61013,50,61013
"2690",2963575161,5.18678331," 2014-Jun-05 07:36:58",2.006335,"mhs_stride_5",75,1,58940,50,58940
"2691",2964858923,5.19113588," 2014-Jun-05 07:07:53",1.319403,"mhs_stride_8",38,1,62003,50,62003
"2692",2965797858,5.13507652," 2014-Jun-05 07:46:29",0.986835,"mhs_stride_7",88,1,52437,50,52437
"2693",2967103979,5.16199923," 2014-Jun-05 06:58:39",1.701756,"mhs_random_3",27,1,57383,50,57383
"2694",2967837942,5.12953377," 2014-Jun-05 06:44:13",3.93208,"mhs_random_1",8,1,53376,50,53376
"2695",2970535588,4.984097," 2014-Jun-05 07:04:23",0.744311,"mhs_random_6",34,1,43137,50,43137
"2696",2971076189,5.22159529," 2014-Jun-05 07:55:15",1.512491,"mhs_stride_5",99,1,58318,50,58318
"2697",2973750331,5.43464041," 2014-Jun-05 07:12:24",3.129728,"mhs_stride_3",44,1,73585,50,73585
"2698",2974439786,5.3550272," 2014-Jun-05 06:43:10",4.770621,"mhs_stride_1",6,1,64719,50,64719
"2699",2975105933,5.43464041," 2014-Jun-05 07:12:36",1.940962,"mhs_stride_7",44,1,73585,50,73585
"2700",2979432108,5.29770994," 2014-Jun-05 07:10:50",7.647546,"mhs_random_1",43,1,67381,50,67381
"2701",2981795397,5.21104717," 2014-Jun-05 07:16:16",1.131708,"mhs_random_7",49,1,56068,50,56068
"2702",2983406593,5.18148613," 2014-Jun-05 07:52:34",1.02546,"mhs_random_8",96,1,53409,50,53409
"2703",2990700447,5.1222558," 2014-Jun-05 07:48:12",2.687295,"mhs_random_2",91,1,51155,50,51155
"2704",2993190595,5.26138878," 2014-Jun-05 06:56:55",0.92584,"mhs_random_7",24,1,59203,50,59203
"2705",3001412400,5.1787405," 2014-Jun-05 07:29:42",1.513293,"mhs_stride_3",66,1,51723,50,51723
"2706",3003673729,5.28351593," 2014-Jun-05 07:46:41",3.402529,"mhs_random_2",89,1,62776,50,62776
"2707",3004750480,5.22038221," 2014-Jun-05 07:01:25",2.855753,"mhs_random_2",30,1,55862,50,55862
"2708",3006791982,5.19020939," 2014-Jun-05 07:35:50",1.061448,"mhs_random_6",74,1,52663,50,52663
"2709",3007681305,5.15746546," 2014-Jun-05 07:27:58",0.848716,"mhs_stride_8",63,1,52221,50,52221
"2710",3009226561,5.22159529," 2014-Jun-05 07:55:08",2.68028,"mhs_stride_2",99,1,58318,50,58318
"2711",3011828682,5.47184324," 2014-Jun-05 07:18:08",2.704005,"mhs_stride_3",51,1,73961,50,73961
"2712",3014165258,5.22271967," 2014-Jun-05 07:30:51",1.467239,"mhs_random_6",68,1,66577,50,66577
"2713",3014376398,4.984097," 2014-Jun-05 07:04:25",0.741052,"mhs_random_8",34,1,43137,50,43137
"2714",3018439983,5.05567217," 2014-Jun-05 06:43:59",2.309896,"mhs_stride_3",7,1,56707,50,56707
"2715",3018651795,4.984097," 2014-Jun-05 07:04:36",1.153415,"mhs_stride_5",34,1,43137,50,43137
"2716",3020167732,5.31664515," 2014-Jun-05 07:02:13",1.017142,"mhs_random_5",31,1,59284,50,59284
"2717",3021538332,4.97378445," 2014-Jun-05 07:45:30",1.10299,"mhs_random_4",87,1,50390,50,50390
"2718",3023236932,5.1119442," 2014-Jun-05 07:08:58",1.430629,"mhs_random_4",40,1,53875,50,53875
"2719",3024198029,5.21108532," 2014-Jun-05 07:37:26",1.398482,"mhs_random_7",76,1,58474,50,58474
"2720",3024592535,5.65307379," 2014-Jun-05 06:47:25",2.419512,"mhs_stride_7",11,1,94487,50,94487
"2721",3027800248,5.26138878," 2014-Jun-05 06:57:09",1.405999,"mhs_stride_4",24,1,59203,50,59203
"2722",3030444969,4.97219086," 2014-Jun-05 07:42:43",0.527769,"mhs_random_7",83,1,40562,50,40562
"2723",3030988960,5.21104717," 2014-Jun-05 07:16:38",1.180316,"mhs_stride_6",49,1,56068,50,56068
"2724",3033075662,5.31061983," 2014-Jun-05 06:47:43",1.668774,"mhs_random_4",12,1,60566,50,60566
"2725",3034084273,5.26138878," 2014-Jun-05 06:56:51",1.15222,"mhs_random_5",24,1,59203,50,59203
"2726",3036834823,5.26138878," 2014-Jun-05 06:56:56",1.039091,"mhs_random_8",24,1,59203,50,59203
"2727",3038151149,5.46692467," 2014-Jun-05 07:02:54",1.765336,"mhs_random_4",32,1,66092,50,66092
"2728",3047748482,4.97378445," 2014-Jun-05 07:45:48",1.613439,"mhs_stride_4",87,1,50390,50,50390
"2729",3049404608,5.21108532," 2014-Jun-05 07:37:47",1.595978,"mhs_stride_5",76,1,58474,50,58474
"2730",3051886076,5.36306763," 2014-Jun-05 07:19:55",1.809376,"mhs_stride_7",53,1,67464,50,67464
"2731",3054476473,5.10574627," 2014-Jun-05 06:54:23",1.229644,"mhs_stride_7",20,1,56333,50,56333
"2732",3055367679,4.97378445," 2014-Jun-05 07:45:44",2.509243,"mhs_stride_2",87,1,50390,50,50390
"2733",3071258777,5.04725838," 2014-Jun-05 06:45:32",1.299047,"mhs_random_4",10,1,52541,50,52541
"2734",3081693315,5.15809393," 2014-Jun-05 07:04:04",2.037385,"mhs_stride_4",33,1,58130,50,58130
"2735",3086552230,5.21327353," 2014-Jun-05 07:10:10",2.644899,"mhs_random_2",42,1,56608,50,56608
"2736",3087494013,5.34681177," 2014-Jun-05 07:51:46",1.104948,"mhs_random_7",95,1,54877,50,54877
"2737",3089223041,5.31061983," 2014-Jun-05 06:48:09",1.721926,"mhs_stride_5",12,1,60566,50,60566
"2738",3090547021,5.0851779," 2014-Jun-05 07:26:00",6.830539,"mhs_stride_1",61,1,58771,50,58771
"2739",3093265368,5.43464041," 2014-Jun-05 07:12:39",2.034939,"mhs_stride_8",44,1,73585,50,73585
"2740",3093620637,5.38557053," 2014-Jun-05 07:20:46",8.136483,"mhs_random_1",55,1,75400,50,75400
"2741",3095077047,5.22271967," 2014-Jun-05 07:31:15",2.990218,"mhs_stride_4",68,1,66577,50,66577
"2742",3095718093,5.21327353," 2014-Jun-05 07:10:06",5.071954,"mhs_random_1",42,1,56608,50,56608
"2743",3097273505,5.15125179," 2014-Jun-05 07:55:43",1.086876,"mhs_random_7",100,1,58558,50,58558
"2744",3097312606,5.40870094," 2014-Jun-05 07:22:55",1.200421,"mhs_random_8",57,1,69141,50,69141
"2745",3097421658,5.21327353," 2014-Jun-05 07:10:32",2.173327,"mhs_stride_3",42,1,56608,50,56608
"2746",3099344291,5.10177469," 2014-Jun-05 07:39:38",0.932741,"mhs_random_6",79,1,54149,50,54149
"2747",3107155899,5.38557053," 2014-Jun-05 07:20:54",2.646096,"mhs_random_3",55,1,75400,50,75400
"2748",3119124287,5.13507652," 2014-Jun-05 07:46:24",1.39103,"mhs_stride_4",88,1,52437,50,52437
"2749",3122770361,4.984097," 2014-Jun-05 07:04:38",0.699496,"mhs_stride_7",34,1,43137,50,43137
"2750",3123565312,5.15125179," 2014-Jun-05 07:56:06",1.115311,"mhs_stride_7",100,1,58558,50,58558
"2751",3125595494,5.1787405," 2014-Jun-05 07:29:20",3.425024,"mhs_random_1",66,1,51723,50,51723
"2752",3131158741,5.22159529," 2014-Jun-05 07:54:55",1.322736,"mhs_random_5",99,1,58318,50,58318
"2753",3132331578,5.27679157," 2014-Jun-05 07:09:58",0.995828,"mhs_stride_6",41,1,57845,50,57845
"2754",3133017979,5.15809393," 2014-Jun-05 07:03:34",4.372703,"mhs_random_1",33,1,58130,50,58130
"2755",3135212108,5.15895271," 2014-Jun-05 06:39:18",1.940655,"mhs_random_4",1,1,56822,50,56822
"2756",3152703598,5.39890432," 2014-Jun-05 07:44:04",1.481697,"mhs_random_8",85,1,71724,50,71724
"2757",3154069524,5.27679157," 2014-Jun-05 07:09:32",2.736612,"mhs_random_2",41,1,57845,50,57845
"2758",3155381147,5.18148613," 2014-Jun-05 07:52:33",1.33101,"mhs_random_7",96,1,53409,50,53409
"2759",3159989603,5.11761427," 2014-Jun-05 07:06:46",1.093667,"mhs_random_7",37,1,53871,50,53871
"2760",3161133124,5.21327353," 2014-Jun-05 07:10:12",1.906682,"mhs_random_3",42,1,56608,50,56608
"2761",3161779543,5.29081488," 2014-Jun-05 07:40:13",2.121294,"mhs_random_3",80,1,67390,50,67390
"2762",3162974826,5.15125179," 2014-Jun-05 07:55:35",2.340191,"mhs_random_3",100,1,58558,50,58558
"2763",3166341815,5.2924962," 2014-Jun-05 07:05:22",8.818631,"mhs_stride_1",35,1,67994,50,67994
"2764",3166556380,5.40870094," 2014-Jun-05 07:22:41",3.511713,"mhs_random_2",57,1,69141,50,69141
"2765",3169361789,5.34772062," 2014-Jun-05 07:49:51",2.42558,"mhs_stride_6",92,1,74071,50,74071
"2766",3172564513,5.25577831," 2014-Jun-05 07:47:57",1.426449,"mhs_stride_5",90,1,63383,50,63383
"2767",3174813301,5.47184324," 2014-Jun-05 07:18:14",1.956973,"mhs_stride_5",51,1,73961,50,73961
"2768",3181954719,5.27679157," 2014-Jun-05 07:09:50",2.395446,"mhs_stride_2",41,1,57845,50,57845
"2769",3185546741,5.15746546," 2014-Jun-05 07:27:51",1.511513,"mhs_stride_4",63,1,52221,50,52221
"2770",3187842467,5.38557053," 2014-Jun-05 07:21:39",1.913945,"mhs_stride_8",55,1,75400,50,75400
"2771",3189368546,5.10574627," 2014-Jun-05 06:53:59",0.961275,"mhs_random_6",20,1,56333,50,56333
"2772",3191536771,5.20602369," 2014-Jun-05 06:59:53",1.824808,"mhs_stride_6",28,1,60692,50,60692
"2773",3196596401,5.13848162," 2014-Jun-05 07:17:12",2.726113,"mhs_stride_2",50,1,57661,50,57661
"2774",3198062798,5.39200592," 2014-Jun-05 07:38:40",1.60773,"mhs_stride_8",77,1,68902,50,68902
"2775",3202267140,5.22038221," 2014-Jun-05 07:01:34",1.387555,"mhs_random_6",30,1,55862,50,55862
"2776",3204731131,5.22929192," 2014-Jun-05 07:08:00",6.419955,"mhs_random_1",39,1,67220,50,67220
"2777",3209755964,5.07963419," 2014-Jun-05 06:41:13",0.826245,"mhs_stride_8",3,1,41967,50,41967
"2778",3210182205,5.15746546," 2014-Jun-05 07:27:39",0.819635,"mhs_random_7",63,1,52221,50,52221
"2779",3210200807,5.39890432," 2014-Jun-05 07:43:54",2.237035,"mhs_random_4",85,1,71724,50,71724
"2780",3216624310,5.16040325," 2014-Jun-05 07:28:47",1.452719,"mhs_random_4",65,1,55267,50,55267
"2781",3220177373,5.31109095," 2014-Jun-05 06:41:26",2.029602,"mhs_random_3",4,1,67019,50,67019
"2782",3220228743,5.22840977," 2014-Jun-05 07:24:53",2.794632,"mhs_random_2",60,1,60282,50,60282
"2783",3222912135,5.22911787," 2014-Jun-05 07:13:10",1.141833,"mhs_stride_5",45,1,52772,50,52772
"2784",3223584834,5.16199923," 2014-Jun-05 06:58:46",1.06076,"mhs_random_7",27,1,57383,50,57383
"2785",3226241314,5.10177469," 2014-Jun-05 07:40:00",0.956489,"mhs_stride_8",79,1,54149,50,54149
"2786",3231168960,5.26062965," 2014-Jun-05 07:53:21",1.869709,"mhs_random_6",97,1,70817,50,70817
"2787",3237415080,5.50129128," 2014-Jun-05 07:15:21",1.998723,"mhs_random_6",48,1,75493,50,75493
"2788",3238114487,5.40870094," 2014-Jun-05 07:23:05",3.872156,"mhs_stride_2",57,1,69141,50,69141
"2789",3245548614,5.22840977," 2014-Jun-05 07:25:05",0.932138,"mhs_random_8",60,1,60282,50,60282
"2790",3252059916,5.27158356," 2014-Jun-05 07:13:53",3.941615,"mhs_stride_2",46,1,67077,50,67077
"2791",3268872121,4.97378445," 2014-Jun-05 07:45:52",1.273376,"mhs_stride_6",87,1,50390,50,50390
"2792",3271755217,5.21327353," 2014-Jun-05 07:10:29",2.717085,"mhs_stride_2",42,1,56608,50,56608
"2793",3272564052,5.29081488," 2014-Jun-05 07:40:22",1.402927,"mhs_random_7",80,1,67390,50,67390
"2794",3280329498,5.43464041," 2014-Jun-05 07:12:04",1.633506,"mhs_random_7",44,1,73585,50,73585
"2795",3281423917,5.53970432," 2014-Jun-05 07:00:21",4.345755,"mhs_random_3",29,1,82334,50,82334
"2796",3283026373,5.22159529," 2014-Jun-05 07:54:51",1.515631,"mhs_random_3",99,1,58318,50,58318
"2797",3289134600,5.14097309," 2014-Jun-05 07:34:08",1.374022,"mhs_random_4",72,1,53982,50,53982
"2798",3289996821,5.22924614," 2014-Jun-05 06:50:15",3.577303,"mhs_stride_2",15,1,61013,50,61013
"2799",3290078129,5.38557053," 2014-Jun-05 07:20:51",4.140002,"mhs_random_2",55,1,75400,50,75400
"2800",3294022067,4.97219086," 2014-Jun-05 07:42:52",1.606476,"mhs_stride_3",83,1,40562,50,40562
"2801",3295742764,5.27158356," 2014-Jun-05 07:13:36",1.486135,"mhs_random_6",46,1,67077,50,67077
"2802",3297411581,4.97219086," 2014-Jun-05 07:42:44",0.708187,"mhs_random_8",83,1,40562,50,40562
"2803",3298882917,5.22911787," 2014-Jun-05 07:13:14",0.776958,"mhs_stride_8",45,1,52772,50,52772
"2804",3304150351,5.14097309," 2014-Jun-05 07:34:21",2.177685,"mhs_stride_2",72,1,53982,50,53982
"2805",3309979348,5.13848162," 2014-Jun-05 07:17:21",1.502406,"mhs_stride_6",50,1,57661,50,57661
"2806",3310879807,5.18148613," 2014-Jun-05 07:52:27",1.573337,"mhs_random_4",96,1,53409,50,53409
"2807",3311168814,5.36306763," 2014-Jun-05 07:19:39",6.117942,"mhs_stride_2",53,1,67464,50,67464
"2808",3315811099,5.47073317," 2014-Jun-05 07:34:52",2.442797,"mhs_random_4",73,1,68644,50,68644
"2809",3316261197,5.38557053," 2014-Jun-05 07:21:21",4.411901,"mhs_stride_2",55,1,75400,50,75400
"2810",3316673732,5.16199923," 2014-Jun-05 06:58:47",1.01333,"mhs_random_8",27,1,57383,50,57383
"2811",3316893158,5.36306763," 2014-Jun-05 07:19:47",3.146176,"mhs_stride_4",53,1,67464,50,67464
"2812",3322404509,5.05149698," 2014-Jun-05 06:55:17",1.038031,"mhs_random_4",22,1,48236,50,48236
"2813",3324343876,5.50129128," 2014-Jun-05 07:15:41",2.702083,"mhs_stride_3",48,1,75493,50,75493
"2814",3325126470,5.09306574," 2014-Jun-05 07:32:52",4.21962,"mhs_stride_1",70,1,54886,50,54886
"2815",3328049571,5.11761427," 2014-Jun-05 07:06:40",2.163978,"mhs_random_3",37,1,53871,50,53871
"2816",3336375718,5.27679157," 2014-Jun-05 07:09:37",1.458018,"mhs_random_4",41,1,57845,50,57845
"2817",3336645089,5.34772062," 2014-Jun-05 07:49:48",2.711889,"mhs_stride_5",92,1,74071,50,74071
"2818",3336900878,5.43464041," 2014-Jun-05 07:11:46",8.211557,"mhs_random_1",44,1,73585,50,73585
"2819",3342283630,5.22271967," 2014-Jun-05 07:30:55",1.18145,"mhs_random_8",68,1,66577,50,66577
"2820",3344732759,5.47073317," 2014-Jun-05 07:34:56",2.228022,"mhs_random_5",73,1,68644,50,68644
"2821",3345284123,5.11761427," 2014-Jun-05 07:07:10",1.326744,"mhs_stride_8",37,1,53871,50,53871
"2822",3345517831,5.16040325," 2014-Jun-05 07:28:39",4.528164,"mhs_random_1",65,1,55267,50,55267
"2823",3351330565,5.39200592," 2014-Jun-05 07:38:36",1.23877,"mhs_stride_6",77,1,68902,50,68902
"2824",3351562752,5.15125179," 2014-Jun-05 07:55:51",5.372386,"mhs_stride_1",100,1,58558,50,58558
"2825",3353888317,5.21104717," 2014-Jun-05 07:16:29",3.552138,"mhs_stride_2",49,1,56068,50,56068
"2826",3355679913,5.10774088," 2014-Jun-05 07:43:30",1.41316,"mhs_stride_5",84,1,51763,50,51763
