"","avg_card","date","duration","generator","iteration","perc_minimal","size","r","MN"
"354",7,"2014-May-25 21:56:29",22,"Opts 1-3",73,1,1,5,10
"355",5,"2014-May-25 21:56:29",3591038,"Heuristic",72,1,2,5,10
"356",7,"2014-May-25 21:56:29",111,"Opts 1-2",73,1,1,5,10
"357",7,"2014-May-25 21:56:29",688,"Opt 1",73,1,1,5,10
"358",6,"2014-May-25 21:56:31",24513698,"Baseline",67,1,1,5,10
"359",5,"2014-May-25 21:56:31",24,"Opts 1-3",74,1,1,5,10
"360",7,"2014-May-25 21:56:34",5333164,"Heuristic",73,1,1,5,10
"361",5,"2014-May-25 21:56:34",33,"Opts 1-2",74,1,1,5,10
"362",5,"2014-May-25 21:56:34",672,"Opt 1",74,1,1,5,10
"363",6,"2014-May-25 21:56:35",24435884,"Baseline",68,1,1,5,10
"364",6,"2014-May-25 21:56:35",23,"Opts 1-3",75,1,1,5,10
"365",5,"2014-May-25 21:56:35",4443364,"Heuristic",74,1,1,5,10
"366",6,"2014-May-25 21:56:35",159,"Opts 1-2",75,1,1,5,10
"367",6,"2014-May-25 21:56:35",991,"Opt 1",75,1,1,5,10
"368",6,"2014-May-25 21:56:38",24545283,"Baseline",69,1,1,5,10
"369",5,"2014-May-25 21:56:38",21,"Opts 1-3",76,1,1,5,10
"370",6,"2014-May-25 21:56:40",4677218,"Heuristic",75,1,1,5,10
"371",5,"2014-May-25 21:56:40",88,"Opts 1-2",76,1,1,5,10
"372",5,"2014-May-25 21:56:40",654,"Opt 1",76,1,1,5,10
"373",5,"2014-May-25 21:56:42",4144357,"Heuristic",76,1,1,5,10
"374",6,"2014-May-25 21:56:42",27,"Opts 1-3",77,1,2,5,10
"375",6,"2014-May-25 21:56:43",22275160,"Baseline",70,1,2,5,10
"376",6,"2014-May-25 21:56:43",156,"Opts 1-2",77,1,2,5,10
"377",6,"2014-May-25 21:56:43",1242,"Opt 1",77,1,2,5,10
"378",5,"2014-May-25 21:56:45",22135427,"Baseline",71,1,1,5,10
"379",6,"2014-May-25 21:56:45",36,"Opts 1-3",78,1,4,5,10
"380",5,"2014-May-25 21:56:46",19317719,"Baseline",72,1,2,5,10
"381",6,"2014-May-25 21:56:46",118,"Opts 1-2",78,1,4,5,10
"382",6,"2014-May-25 21:56:46",641,"Opt 1",78,1,4,5,10
"383",6,"2014-May-25 21:56:46",4422109,"Heuristic",77,1,2,5,10
"384",5,"2014-May-25 21:56:46",17,"Opts 1-3",79,1,1,5,10
"385",6,"2014-May-25 21:56:49",3808306,"Heuristic",78,1,4,5,10
"386",5,"2014-May-25 21:56:49",132,"Opts 1-2",79,1,1,5,10
"387",5,"2014-May-25 21:56:49",979,"Opt 1",79,1,1,5,10
"388",5,"2014-May-25 21:56:51",4246680,"Heuristic",79,1,1,5,10
"389",6,"2014-May-25 21:56:51",30,"Opts 1-3",80,1,2,5,10
"390",6,"2014-May-25 21:56:55",4318326,"Heuristic",80,1,2,5,10
"391",6,"2014-May-25 21:56:55",85,"Opts 1-2",80,1,2,5,10
"392",6,"2014-May-25 21:56:55",668,"Opt 1",80,1,2,5,10
"393",7,"2014-May-25 21:56:56",26573573,"Baseline",73,1,1,5,10
"394",7,"2014-May-25 21:56:56",31,"Opts 1-3",81,1,1,5,10
"395",5,"2014-May-25 21:56:56",22035237,"Baseline",74,1,1,5,10
"396",7,"2014-May-25 21:56:56",148,"Opts 1-2",81,1,1,5,10
"397",7,"2014-May-25 21:56:56",696,"Opt 1",81,1,1,5,10
"398",6,"2014-May-25 21:57:00",24349537,"Baseline",75,1,1,5,10
"399",6.5,"2014-May-25 21:57:00",44,"Opts 1-3",82,1,2,5,10
"400",7,"2014-May-25 21:57:01",5212870,"Heuristic",81,1,1,5,10
"401",6.5,"2014-May-25 21:57:01",130,"Opts 1-2",82,1,2,5,10
"402",6.5,"2014-May-25 21:57:01",1030,"Opt 1",82,1,2,5,10
"403",5,"2014-May-25 21:57:02",21850422,"Baseline",76,1,1,5,10
"404",6,"2014-May-25 21:57:02",23,"Opts 1-3",83,1,1,5,10
"405",6.5,"2014-May-25 21:57:04",4278809,"Heuristic",82,1,2,5,10
"406",6,"2014-May-25 21:57:04",123,"Opts 1-2",83,1,1,5,10
"407",6,"2014-May-25 21:57:04",673,"Opt 1",83,1,1,5,10
"408",6,"2014-May-25 21:57:06",19897929,"Baseline",78,1,4,5,10
"409",5,"2014-May-25 21:57:06",19,"Opts 1-3",84,1,1,5,10
"410",6,"2014-May-25 21:57:06",22366814,"Baseline",77,1,2,5,10
"411",5,"2014-May-25 21:57:06",117,"Opts 1-2",84,1,1,5,10
"412",5,"2014-May-25 21:57:06",971,"Opt 1",84,1,1,5,10
"413",6,"2014-May-25 21:57:07",4768261,"Heuristic",83,1,1,5,10
"414",6,"2014-May-25 21:57:07",24,"Opts 1-3",85,1,1,5,10
"415",5,"2014-May-25 21:57:10",4079649,"Heuristic",84,1,1,5,10
"416",6,"2014-May-25 21:57:10",91,"Opts 1-2",85,1,1,5,10
"417",6,"2014-May-25 21:57:10",666,"Opt 1",85,1,1,5,10
"418",5,"2014-May-25 21:57:11",21958060,"Baseline",79,1,1,5,10
"419",5,"2014-May-25 21:57:11",22,"Opts 1-3",86,1,1,5,10
"420",6,"2014-May-25 21:57:12",4757922,"Heuristic",85,1,1,5,10
"421",5,"2014-May-25 21:57:12",46,"Opts 1-2",86,1,1,5,10
"422",5,"2014-May-25 21:57:12",680,"Opt 1",86,1,1,5,10
"423",5,"2014-May-25 21:57:15",4377984,"Heuristic",86,1,1,5,10
"424",5,"2014-May-25 21:57:15",22,"Opts 1-3",87,1,1,5,10
"425",6,"2014-May-25 21:57:18",22390445,"Baseline",80,1,2,5,10
"426",5,"2014-May-25 21:57:18",146,"Opts 1-2",87,1,1,5,10
"427",5,"2014-May-25 21:57:18",664,"Opt 1",87,1,1,5,10
"428",5,"2014-May-25 21:57:20",4316531,"Heuristic",87,1,1,5,10
"429",5,"2014-May-25 21:57:20",20,"Opts 1-3",88,1,1,5,10
"430",7,"2014-May-25 21:57:23",26486663,"Baseline",81,1,1,5,10
"431",5,"2014-May-25 21:57:23",109,"Opts 1-2",88,1,1,5,10
"432",5,"2014-May-25 21:57:23",657,"Opt 1",88,1,1,5,10
"433",6.5,"2014-May-25 21:57:24",22673220,"Baseline",82,1,2,5,10
"434",7,"2014-May-25 21:57:24",30,"Opts 1-3",89,1,2,5,10
"435",5,"2014-May-25 21:57:24",4374865,"Heuristic",88,1,1,5,10
"436",7,"2014-May-25 21:57:24",232,"Opts 1-2",89,1,2,5,10
"437",7,"2014-May-25 21:57:24",1039,"Opt 1",89,1,2,5,10
"438",5,"2014-May-25 21:57:28",21830707,"Baseline",84,1,1,5,10
"439",6,"2014-May-25 21:57:28",30,"Opts 1-3",90,1,1,5,10
"440",6,"2014-May-25 21:57:29",24448286,"Baseline",83,1,1,5,10
"441",6,"2014-May-25 21:57:29",173,"Opts 1-2",90,1,1,5,10
"442",6,"2014-May-25 21:57:29",671,"Opt 1",90,1,1,5,10
"443",7,"2014-May-25 21:57:29",4898368,"Heuristic",89,1,2,5,10
"444",8,"2014-May-25 21:57:29",34,"Opts 1-3",91,1,2,5,10
"445",6,"2014-May-25 21:57:33",4739414,"Heuristic",90,1,1,5,10
"446",8,"2014-May-25 21:57:33",426,"Opts 1-2",91,1,2,5,10
"447",8,"2014-May-25 21:57:33",685,"Opt 1",91,1,2,5,10
"448",5,"2014-May-25 21:57:34",21960950,"Baseline",86,1,1,5,10
"449",5,"2014-May-25 21:57:34",21,"Opts 1-3",92,1,1,5,10
"450",8,"2014-May-25 21:57:34",5184767,"Heuristic",91,1,2,5,10
"451",5,"2014-May-25 21:57:34",71,"Opts 1-2",92,1,1,5,10
"452",5,"2014-May-25 21:57:34",658,"Opt 1",92,1,1,5,10
"453",6,"2014-May-25 21:57:34",24429277,"Baseline",85,1,1,5,10
"454",6,"2014-May-25 21:57:35",21,"Opts 1-3",93,1,1,5,10
"455",5,"2014-May-25 21:57:38",4282900,"Heuristic",92,1,1,5,10
"456",6,"2014-May-25 21:57:38",80,"Opts 1-2",93,1,1,5,10
"457",6,"2014-May-25 21:57:38",672,"Opt 1",93,1,1,5,10
"458",6,"2014-May-25 21:57:40",4879075,"Heuristic",93,1,1,5,10
"459",6,"2014-May-25 21:57:40",22,"Opts 1-3",94,1,1,5,10
"460",5,"2014-May-25 21:57:40",22009539,"Baseline",87,1,1,5,10
"461",6,"2014-May-25 21:57:40",115,"Opts 1-2",94,1,1,5,10
"462",6,"2014-May-25 21:57:40",1003,"Opt 1",94,1,1,5,10
"463",6,"2014-May-25 21:57:44",4817908,"Heuristic",94,1,1,5,10
"464",6,"2014-May-25 21:57:45",22,"Opts 1-3",95,1,1,5,10
"465",5,"2014-May-25 21:57:45",21960605,"Baseline",88,1,1,5,10
"466",6,"2014-May-25 21:57:45",83,"Opts 1-2",95,1,1,5,10
"467",6,"2014-May-25 21:57:45",676,"Opt 1",95,1,1,5,10
"468",7,"2014-May-25 21:57:49",24805420,"Baseline",89,1,2,5,10
"469",7,"2014-May-25 21:57:49",24,"Opts 1-3",96,1,1,5,10
"470",6,"2014-May-25 21:57:50",4977001,"Heuristic",95,1,1,5,10
"471",7,"2014-May-25 21:57:50",350,"Opts 1-2",96,1,1,5,10
"472",7,"2014-May-25 21:57:50",1039,"Opt 1",96,1,1,5,10
"473",6,"2014-May-25 21:57:53",24471664,"Baseline",90,1,1,5,10
"474",6,"2014-May-25 21:57:54",21,"Opts 1-3",97,1,1,5,10
"475",7,"2014-May-25 21:57:54",4882435,"Heuristic",96,1,1,5,10
"476",6,"2014-May-25 21:57:54",149,"Opts 1-2",97,1,1,5,10
"477",6,"2014-May-25 21:57:54",674,"Opt 1",97,1,1,5,10
"478",5,"2014-May-25 21:57:56",21916351,"Baseline",92,1,1,5,10
"479",5,"2014-May-25 21:57:56",23,"Opts 1-3",98,1,1,5,10
"480",6,"2014-May-25 21:57:58",4820884,"Heuristic",97,1,1,5,10
"481",5,"2014-May-25 21:57:58",59,"Opts 1-2",98,1,1,5,10
"482",5,"2014-May-25 21:57:58",669,"Opt 1",98,1,1,5,10
"483",8,"2014-May-25 21:58:00",26676471,"Baseline",91,1,2,5,10
"484",5,"2014-May-25 21:58:00",33,"Opts 1-3",99,1,2,5,10
"485",5,"2014-May-25 21:58:01",4185526,"Heuristic",98,1,1,5,10
"486",5,"2014-May-25 21:58:01",96,"Opts 1-2",99,1,2,5,10
"487",5,"2014-May-25 21:58:01",664,"Opt 1",99,1,2,5,10
"488",6,"2014-May-25 21:58:03",24472123,"Baseline",93,1,1,5,10
"489",7,"2014-May-25 21:58:03",27,"Opts 1-3",100,1,1,5,10
"490",5,"2014-May-25 21:58:04",3909705,"Heuristic",99,1,2,5,10
"491",7,"2014-May-25 21:58:04",157,"Opts 1-2",100,1,1,5,10
"492",7,"2014-May-25 21:58:04",1004,"Opt 1",100,1,1,5,10
"493",6,"2014-May-25 21:58:05",24573234,"Baseline",94,1,1,5,10
"494",7,"2014-May-25 21:58:08",5208265,"Heuristic",100,1,1,5,10
"495",6,"2014-May-25 21:58:10",24468849,"Baseline",95,1,1,5,10
"496",7,"2014-May-25 21:58:16",26058165,"Baseline",96,1,1,5,10
"497",6,"2014-May-25 21:58:19",24380901,"Baseline",97,1,1,5,10
"498",5,"2014-May-25 21:58:20",21548917,"Baseline",98,1,1,5,10
"499",5,"2014-May-25 21:58:20",19521383,"Baseline",99,1,2,5,10
"500",7,"2014-May-25 21:58:30",26091451,"Baseline",100,1,1,5,10
"501",5,"2014-May-25 21:58:30",28,"Opts 1-3",1,1,2,15,10
"502",5,"2014-May-25 21:58:30",624,"Opt 1",1,1,2,15,10
"503",5,"2014-May-25 21:58:30",96,"Opts 1-2",1,1,2,15,10
"504",3.66666666666667,"2014-May-25 21:58:30",28,"Opts 1-3",2,1,3,15,10
"505",3.66666666666667,"2014-May-25 21:58:30",122,"Opts 1-2",2,1,3,15,10
"506",3.66666666666667,"2014-May-25 21:58:30",668,"Opt 1",2,1,3,15,10
"507",6.5,"2014-May-25 21:58:30",344,"Opts 1-2",3,1,2,15,10
"508",6.5,"2014-May-25 21:58:30",677,"Opt 1",3,1,2,15,10
"509",6.5,"2014-May-25 21:58:30",41,"Opts 1-3",3,1,2,15,10
"510",4,"2014-May-25 21:58:30",17,"Opts 1-3",4,1,1,15,10
"511",4,"2014-May-25 21:58:30",137,"Opts 1-2",4,1,1,15,10
"512",3.66666666666667,"2014-May-25 21:58:32",2202586,"Heuristic",2,1,3,15,10
"513",4,"2014-May-25 21:58:32",608,"Opt 1",4,1,1,15,10
"514",3.66666666666667,"2014-May-25 21:58:32",25,"Opts 1-3",5,1,3,15,10
"515",5,"2014-May-25 21:58:34",3741099,"Heuristic",1,1,2,15,10
"516",3.66666666666667,"2014-May-25 21:58:34",142,"Opts 1-2",5,1,3,15,10
"517",3.66666666666667,"2014-May-25 21:58:34",527,"Opt 1",5,1,3,15,10
"518",4,"2014-May-25 21:58:34",3868736,"Heuristic",4,1,1,15,10
"519",4.5,"2014-May-25 21:58:34",55,"Opts 1-3",6,1,4,15,10
"520",6.5,"2014-May-25 21:58:34",4166771,"Heuristic",3,1,2,15,10
"521",4.5,"2014-May-25 21:58:34",60,"Opts 1-2",6,1,4,15,10
"522",4.5,"2014-May-25 21:58:34",553,"Opt 1",6,1,4,15,10
"523",3.66666666666667,"2014-May-25 21:58:34",2128388,"Heuristic",5,1,3,15,10
"524",5,"2014-May-25 21:58:34",44,"Opts 1-3",7,1,5,15,10
"525",4.5,"2014-May-25 21:58:36",2428045,"Heuristic",6,1,4,15,10
"526",5,"2014-May-25 21:58:36",123,"Opts 1-2",7,1,5,15,10
"527",5,"2014-May-25 21:58:36",1131,"Opt 1",7,1,5,15,10
"528",5,"2014-May-25 21:58:38",3274064,"Heuristic",7,1,5,15,10
"529",5,"2014-May-25 21:58:38",32,"Opts 1-3",8,1,2,15,10
"530",5,"2014-May-25 21:58:41",3681238,"Heuristic",8,1,2,15,10
"531",5,"2014-May-25 21:58:42",92,"Opts 1-2",8,1,2,15,10
"532",5,"2014-May-25 21:58:42",623,"Opt 1",8,1,2,15,10
"533",3.66666666666667,"2014-May-25 21:58:42",11946727,"Baseline",2,1,3,15,10
"534",4,"2014-May-25 21:58:42",15,"Opts 1-3",9,1,2,15,10
"535",4,"2014-May-25 21:58:45",2953388,"Heuristic",9,1,2,15,10
"536",4,"2014-May-25 21:58:45",52,"Opts 1-2",9,1,2,15,10
"537",4,"2014-May-25 21:58:45",812,"Opt 1",9,1,2,15,10
"538",3.66666666666667,"2014-May-25 21:58:46",11871929,"Baseline",5,1,3,15,10
"539",5.6,"2014-May-25 21:58:46",42,"Opts 1-3",10,1,5,15,10
"540",4.5,"2014-May-25 21:58:47",13123929,"Baseline",6,1,4,15,10
"541",5.6,"2014-May-25 21:58:47",284,"Opts 1-2",10,1,5,15,10
"542",5.6,"2014-May-25 21:58:47",647,"Opt 1",10,1,5,15,10
"543",5.6,"2014-May-25 21:58:49",3122899,"Heuristic",10,1,5,15,10
"544",5,"2014-May-25 21:58:49",21,"Opts 1-3",11,1,1,15,10
"545",4,"2014-May-25 21:58:49",19166430,"Baseline",4,1,1,15,10
"546",5,"2014-May-25 21:58:49",64,"Opts 1-2",11,1,1,15,10
"547",5,"2014-May-25 21:58:49",966,"Opt 1",11,1,1,15,10
"548",5,"2014-May-25 21:58:49",19497669,"Baseline",1,1,2,15,10
"549",5.5,"2014-May-25 21:58:49",56,"Opts 1-3",12,1,8,15,10
"550",6.5,"2014-May-25 21:58:51",20836198,"Baseline",3,1,2,15,10
"551",5.5,"2014-May-25 21:58:51",296,"Opts 1-2",12,1,8,15,10
"552",5.5,"2014-May-25 21:58:51",596,"Opt 1",12,1,8,15,10
"553",5.5,"2014-May-25 21:58:52",2690104,"Heuristic",12,1,8,15,10
"554",6,"2014-May-25 21:58:52",26,"Opts 1-3",13,1,2,15,10
"555",5,"2014-May-25 21:58:53",16388281,"Baseline",7,1,5,15,10
"556",6,"2014-May-25 21:58:53",131,"Opts 1-2",13,1,2,15,10
"557",6,"2014-May-25 21:58:53",921,"Opt 1",13,1,2,15,10
"558",5,"2014-May-25 21:58:53",4197760,"Heuristic",11,1,1,15,10
"559",6,"2014-May-25 21:58:53",36,"Opts 1-3",14,1,2,15,10
"560",6,"2014-May-25 21:58:56",4170488,"Heuristic",13,1,2,15,10
"561",6,"2014-May-25 21:58:56",112,"Opts 1-2",14,1,2,15,10
"562",6,"2014-May-25 21:58:56",635,"Opt 1",14,1,2,15,10
"563",6,"2014-May-25 21:58:57",4252438,"Heuristic",14,1,2,15,10
"564",4,"2014-May-25 21:58:57",20,"Opts 1-3",15,1,1,15,10
"565",4,"2014-May-25 21:59:01",3450339,"Heuristic",15,1,1,15,10
"566",4,"2014-May-25 21:59:01",72,"Opts 1-2",15,1,1,15,10
"567",4,"2014-May-25 21:59:01",618,"Opt 1",15,1,1,15,10
"568",4,"2014-May-25 21:59:01",16027408,"Baseline",9,1,2,15,10
"569",3,"2014-May-25 21:59:01",16,"Opts 1-3",16,1,1,15,10
"570",5,"2014-May-25 21:59:01",19540567,"Baseline",8,1,2,15,10
"571",3,"2014-May-25 21:59:01",43,"Opts 1-2",16,1,1,15,10
"572",3,"2014-May-25 21:59:01",555,"Opt 1",16,1,1,15,10
"573",5.6,"2014-May-25 21:59:04",16274380,"Baseline",10,1,5,15,10
"574",5,"2014-May-25 21:59:04",23,"Opts 1-3",17,1,2,15,10
"575",3,"2014-May-25 21:59:04",2757687,"Heuristic",16,1,1,15,10
"576",5,"2014-May-25 21:59:04",206,"Opts 1-2",17,1,2,15,10
"577",5,"2014-May-25 21:59:04",955,"Opt 1",17,1,2,15,10
"578",5.5,"2014-May-25 21:59:05",13835895,"Baseline",12,1,8,15,10
"579",5,"2014-May-25 21:59:05",18,"Opts 1-3",18,1,2,15,10
"580",5,"2014-May-25 21:59:07",3550190,"Heuristic",17,1,2,15,10
"581",5,"2014-May-25 21:59:07",78,"Opts 1-2",18,1,2,15,10
"582",5,"2014-May-25 21:59:07",645,"Opt 1",18,1,2,15,10
"583",5,"2014-May-25 21:59:08",3628908,"Heuristic",18,1,2,15,10
"584",5.5,"2014-May-25 21:59:08",114,"Opts 1-3",19,1,6,15,10
"585",5.5,"2014-May-25 21:59:11",2559293,"Heuristic",19,1,6,15,10
"586",5.5,"2014-May-25 21:59:11",208,"Opts 1-2",19,1,6,15,10
"587",5.5,"2014-May-25 21:59:11",938,"Opt 1",19,1,6,15,10
"588",5,"2014-May-25 21:59:11",21894673,"Baseline",11,1,1,15,10
"589",5.25,"2014-May-25 21:59:11",45,"Opts 1-3",20,1,4,15,10
"590",5.25,"2014-May-25 21:59:14",3153056,"Heuristic",20,1,4,15,10
"591",5.25,"2014-May-25 21:59:14",181,"Opts 1-2",20,1,4,15,10
"592",5.25,"2014-May-25 21:59:14",620,"Opt 1",20,1,4,15,10
"593",6,"2014-May-25 21:59:15",22250957,"Baseline",13,1,2,15,10
"594",6,"2014-May-25 21:59:15",24,"Opts 1-3",21,1,1,15,10
"595",3,"2014-May-25 21:59:16",15257218,"Baseline",16,1,1,15,10
"596",6,"2014-May-25 21:59:17",241,"Opts 1-2",21,1,1,15,10
"597",6,"2014-May-25 21:59:17",662,"Opt 1",21,1,1,15,10
"598",6,"2014-May-25 21:59:19",22411278,"Baseline",14,1,2,15,10
"599",4,"2014-May-25 21:59:19",18,"Opts 1-3",22,1,1,15,10
"600",4,"2014-May-25 21:59:20",18781305,"Baseline",15,1,1,15,10
"601",4,"2014-May-25 21:59:20",214,"Opts 1-2",22,1,1,15,10
"602",4,"2014-May-25 21:59:20",597,"Opt 1",22,1,1,15,10
"603",6,"2014-May-25 21:59:20",4684497,"Heuristic",21,1,1,15,10
"604",7,"2014-May-25 21:59:20",33,"Opts 1-3",23,1,2,15,10
"605",4,"2014-May-25 21:59:22",3490308,"Heuristic",22,1,1,15,10
"606",7,"2014-May-25 21:59:22",457,"Opts 1-2",23,1,2,15,10
"607",7,"2014-May-25 21:59:22",680,"Opt 1",23,1,2,15,10
"608",5,"2014-May-25 21:59:23",19363298,"Baseline",17,1,2,15,10
"609",5.33333333333333,"2014-May-25 21:59:23",27,"Opts 1-3",24,1,3,15,10
"610",7,"2014-May-25 21:59:24",4562368,"Heuristic",23,1,2,15,10
"611",5.33333333333333,"2014-May-25 21:59:24",232,"Opts 1-2",24,1,3,15,10
"612",5.33333333333333,"2014-May-25 21:59:24",599,"Opt 1",24,1,3,15,10
"613",5.5,"2014-May-25 21:59:25",14211139,"Baseline",19,1,6,15,10
"614",5,"2014-May-25 21:59:25",20,"Opts 1-3",25,1,2,15,10
"615",5.33333333333333,"2014-May-25 21:59:26",3120665,"Heuristic",24,1,3,15,10
"616",5,"2014-May-25 21:59:26",135,"Opts 1-2",25,1,2,15,10
"617",5,"2014-May-25 21:59:26",919,"Opt 1",25,1,2,15,10
"618",5,"2014-May-25 21:59:27",19385526,"Baseline",18,1,2,15,10
"619",5.5,"2014-May-25 21:59:27",46,"Opts 1-3",26,1,4,15,10
"620",5,"2014-May-25 21:59:29",3595740,"Heuristic",25,1,2,15,10
"621",5.5,"2014-May-25 21:59:29",312,"Opts 1-2",26,1,4,15,10
"622",5.5,"2014-May-25 21:59:29",615,"Opt 1",26,1,4,15,10
"623",5.5,"2014-May-25 21:59:30",3099725,"Heuristic",26,1,4,15,10
"624",4.5,"2014-May-25 21:59:30",32,"Opts 1-3",27,1,2,15,10
"625",5.25,"2014-May-25 21:59:31",16669475,"Baseline",20,1,4,15,10
"626",4.5,"2014-May-25 21:59:31",100,"Opts 1-2",27,1,2,15,10
"627",4.5,"2014-May-25 21:59:31",614,"Opt 1",27,1,2,15,10
"628",4.5,"2014-May-25 21:59:33",3089955,"Heuristic",27,1,2,15,10
"629",5.66666666666667,"2014-May-25 21:59:33",30,"Opts 1-3",28,1,3,15,10
"630",5.66666666666667,"2014-May-25 21:59:37",3918893,"Heuristic",28,1,3,15,10
"631",5.66666666666667,"2014-May-25 21:59:37",135,"Opts 1-2",28,1,3,15,10
"632",5.66666666666667,"2014-May-25 21:59:37",639,"Opt 1",28,1,3,15,10
"633",4,"2014-May-25 21:59:39",18861473,"Baseline",22,1,1,15,10
"634",4,"2014-May-25 21:59:39",19,"Opts 1-3",29,1,2,15,10
"635",6,"2014-May-25 21:59:41",24344774,"Baseline",21,1,1,15,10
"636",4,"2014-May-25 21:59:41",97,"Opts 1-2",29,1,2,15,10
"637",4,"2014-May-25 21:59:41",865,"Opt 1",29,1,2,15,10
"638",5.33333333333333,"2014-May-25 21:59:41",16557142,"Baseline",24,1,3,15,10
"639",5,"2014-May-25 21:59:41",18,"Opts 1-3",30,1,1,15,10
"640",4,"2014-May-25 21:59:42",3271394,"Heuristic",29,1,2,15,10
"641",5,"2014-May-25 21:59:42",116,"Opts 1-2",30,1,1,15,10
"642",5,"2014-May-25 21:59:42",653,"Opt 1",30,1,1,15,10
"643",5,"2014-May-25 21:59:45",4264928,"Heuristic",30,1,1,15,10
"644",5,"2014-May-25 21:59:45",21,"Opts 1-3",31,1,2,15,10
"645",5,"2014-May-25 21:59:46",19455989,"Baseline",25,1,2,15,10
"646",5,"2014-May-25 21:59:46",48,"Opts 1-2",31,1,2,15,10
"647",5,"2014-May-25 21:59:46",953,"Opt 1",31,1,2,15,10
"648",5.5,"2014-May-25 21:59:46",17022559,"Baseline",26,1,4,15,10
"649",4,"2014-May-25 21:59:46",26,"Opts 1-3",32,1,2,15,10
"650",7,"2014-May-25 21:59:47",24679001,"Baseline",23,1,2,15,10
"651",4,"2014-May-25 21:59:47",81,"Opts 1-2",32,1,2,15,10
"652",4,"2014-May-25 21:59:47",580,"Opt 1",32,1,2,15,10
"653",4.5,"2014-May-25 21:59:48",16437694,"Baseline",27,1,2,15,10
"654",4.5,"2014-May-25 21:59:48",49,"Opts 1-3",33,1,4,15,10
"655",4,"2014-May-25 21:59:49",2840532,"Heuristic",32,1,2,15,10
"656",4.5,"2014-May-25 21:59:49",203,"Opts 1-2",33,1,4,15,10
"657",4.5,"2014-May-25 21:59:49",583,"Opt 1",33,1,4,15,10
"658",5,"2014-May-25 21:59:49",3764273,"Heuristic",31,1,2,15,10
"659",4.66666666666667,"2014-May-25 21:59:49",32,"Opts 1-3",34,1,3,15,10
"660",4.5,"2014-May-25 21:59:50",2463398,"Heuristic",33,1,4,15,10
"661",4.66666666666667,"2014-May-25 21:59:50",79,"Opts 1-2",34,1,3,15,10
"662",4.66666666666667,"2014-May-25 21:59:50",579,"Opt 1",34,1,3,15,10
"663",4.66666666666667,"2014-May-25 21:59:52",3111424,"Heuristic",34,1,3,15,10
"664",4.66666666666667,"2014-May-25 21:59:52",48,"Opts 1-3",35,1,6,15,10
"665",4.66666666666667,"2014-May-25 21:59:55",2217148,"Heuristic",35,1,6,15,10
"666",4.66666666666667,"2014-May-25 21:59:55",193,"Opts 1-2",35,1,6,15,10
"667",4.66666666666667,"2014-May-25 21:59:55",561,"Opt 1",35,1,6,15,10
"668",5.66666666666667,"2014-May-25 21:59:57",19645522,"Baseline",28,1,3,15,10
"669",4.5,"2014-May-25 21:59:57",22,"Opts 1-3",36,1,2,15,10
"670",4,"2014-May-25 21:59:57",16162205,"Baseline",29,1,2,15,10
"671",4.5,"2014-May-25 21:59:57",118,"Opts 1-2",36,1,2,15,10
"672",4.5,"2014-May-25 21:59:57",605,"Opt 1",36,1,2,15,10
"673",4.5,"2014-May-25 22:00:00",3145269,"Heuristic",36,1,2,15,10
"674",5,"2014-May-25 22:00:00",21,"Opts 1-3",37,1,1,15,10
"675",4.5,"2014-May-25 22:00:02",13191640,"Baseline",33,1,4,15,10
"676",5,"2014-May-25 22:00:02",72,"Opts 1-2",37,1,1,15,10
"677",5,"2014-May-25 22:00:02",616,"Opt 1",37,1,1,15,10
"678",4,"2014-May-25 22:00:03",15901085,"Baseline",32,1,2,15,10
"679",5,"2014-May-25 22:00:03",33,"Opts 1-3",38,1,4,15,10
"680",5,"2014-May-25 22:00:04",21946080,"Baseline",30,1,1,15,10
"681",5,"2014-May-25 22:00:04",94,"Opts 1-2",38,1,4,15,10
"682",5,"2014-May-25 22:00:04",921,"Opt 1",38,1,4,15,10
"683",5,"2014-May-25 22:00:04",4099220,"Heuristic",37,1,1,15,10
"684",4.8,"2014-May-25 22:00:04",30,"Opts 1-3",39,1,5,15,10
"685",5,"2014-May-25 22:00:05",19543771,"Baseline",31,1,2,15,10
"686",4.8,"2014-May-25 22:00:05",203,"Opts 1-2",39,1,5,15,10
"687",4.8,"2014-May-25 22:00:05",1125,"Opt 1",39,1,5,15,10
"688",4.66666666666667,"2014-May-25 22:00:06",16173158,"Baseline",34,1,3,15,10
"689",5,"2014-May-25 22:00:06",3067534,"Heuristic",38,1,4,15,10
"690",3,"2014-May-25 22:00:06",19,"Opts 1-3",40,1,1,15,10
"691",3,"2014-May-25 22:00:06",91,"Opts 1-2",40,1,1,15,10
"692",4.8,"2014-May-25 22:00:07",2906622,"Heuristic",39,1,5,15,10
"693",3,"2014-May-25 22:00:07",1046,"Opt 1",40,1,1,15,10
"694",6,"2014-May-25 22:00:07",31,"Opts 1-3",41,1,4,15,10
"695",4.66666666666667,"2014-May-25 22:00:07",12607418,"Baseline",35,1,6,15,10
"696",6,"2014-May-25 22:00:07",185,"Opts 1-2",41,1,4,15,10
"697",6,"2014-May-25 22:00:07",648,"Opt 1",41,1,4,15,10
"698",3,"2014-May-25 22:00:09",2858107,"Heuristic",40,1,1,15,10
"699",5,"2014-May-25 22:00:09",30,"Opts 1-3",42,1,2,15,10
